YEAR,MONTH,PLACE,NO2,O3,CO,SO2,PM10,PM25
2012,5,구로구,0.029,0.033,0.5,0.006,53,
2012,5,금천구,0.038,0.036,0.3,0.007,56,
2012,5,길동,0.045,0.029,0.5,0.005,52,32
2012,5,내부순환,0.042,0.032,0.5,0.005,55,27
2012,5,노원구,0.032,0.028,0.4,0.005,52,
2012,5,도봉구,0.024,0.03,0.5,0.005,47,
2012,5,동대문,0.057,0.021,0.5,0.007,47,31
2012,5,동대문구,0.038,0.039,0.6,0.005,53,
2012,5,동작구,0.032,0.036,0.4,0.008,49,
2012,5,동작대로,0.073,0.018,0.7,0.006,62,25
2012,5,마포구,0.034,0.033,0.5,0.005,53,
2012,5,서대문구,0.031,0.035,0.5,0.005,48,
2012,5,서울역,0.065,0.022,0.7,0.005,61,25
2012,5,서초구,0.04,0.039,0.6,0.006,55,
2012,5,성동구,0.023,0.036,0.4,0.008,59,
2012,5,성북구,0.041,0.031,0.6,0.004,45,
2012,5,송파구,0.032,0.034,0.5,0.004,47,
2012,5,신사동,0.054,0.024,0.8,0.005,56,27
2012,5,신촌,0.071,0.017,0.9,0.006,55,36
2012,5,양재대로,0.076,0.013,0.7,0.005,62,4
2012,5,양천구,0.034,0.036,0.4,0.007,55,
2012,5,영등포,0.071,0.012,0.8,0.006,57,3
2012,5,영등포구,0.034,0.035,0.6,0.007,57,
2012,5,용산구,0.041,0.03,0.6,0.005,51,
2012,5,은평구,0.031,0.032,0.5,0.006,51,
2012,5,종로,0.06,0.026,0.7,0.007,55,36
2012,5,종로구,0.032,0.037,0.6,0.007,53,29
2012,5,중구,0.031,0.034,0.4,0.006,50,
2012,5,중랑구,0.032,0.035,0.5,0.005,51,
2012,5,청계천,0.055,0.024,0.5,0.006,53,24
2012,5,청량리,0.056,0.021,0.6,0.005,58,36
2012,5,태릉,0.055,0.022,0.7,0.004,57,45
2012,4,강남구,0.038,0.016,0.4,0.005,53,
2012,4,강동구,0.037,0.031,0.4,0.007,50,
2012,4,강변북로,0.058,0.014,0.6,0.004,57,36
2012,4,강북구,0.034,0.033,0.4,0.004,50,
2012,4,강서구,0.038,0.027,0.4,0.007,57,27
2012,4,공항로,0.043,0.021,0.5,0.005,62,24
2012,4,관악구,0.031,0.027,0.5,0.005,49,
2012,4,광진구,0.025,0.024,0.6,0.004,54,25
2012,4,구로구,0.035,0.024,0.6,0.005,50,
2012,4,금천구,0.032,0.031,0.4,0.006,51,
2012,4,길동,0.049,0.025,0.4,0.005,52,28
2012,4,내부순환,0.039,0.025,0.5,0.005,54,24
2012,4,노원구,0.035,0.022,0.4,0.006,49,
2012,4,도봉구,0.026,0.025,0.5,0.005,48,
2012,4,동대문,0.049,0.017,0.6,0.006,45,26
2012,4,동대문구,0.041,0.028,0.6,0.005,54,
2012,4,동작구,0.035,0.033,0.5,0.004,51,
2012,4,동작대로,0.062,0.016,0.7,0.005,63,21
2012,4,마포구,0.034,0.022,0.5,0.004,53,
2012,4,서대문구,0.031,0.026,0.6,0.006,47,
2012,4,서울역,0.058,0.016,0.7,0.005,62,22
2012,4,서초구,0.036,0.024,0.6,0.005,55,
2012,4,성동구,0.025,0.027,0.5,0.006,54,
2012,4,성북구,0.04,0.023,0.7,0.004,48,
2012,4,송파구,0.031,0.028,0.6,0.005,49,
2012,4,신사동,0.046,0.019,1,0.005,57,23
2012,4,신촌,0.061,0.013,0.9,0.006,53,25
2012,4,양재대로,0.074,0.012,0.7,0.005,62,37
2012,4,양천구,0.036,0.027,0.4,0.007,49,
2012,4,영등포,0.063,0.011,0.8,0.005,56,23
2012,4,영등포구,0.035,0.027,0.7,0.007,55,
2012,4,용산구,0.039,0.025,0.7,0.004,51,
2012,4,은평구,0.024,0.026,0.5,0.006,48,
2012,4,종로,0.055,0.021,0.7,0.006,54,33
2012,4,종로구,0.033,0.027,0.6,0.007,52,24
2012,4,중구,0.04,0.023,0.4,0.006,54,
2012,4,중랑구,0.035,0.027,0.5,0.005,53,
2012,4,청계천,0.051,0.019,0.6,0.006,51,24
2012,4,청량리,0.054,0.017,0.6,0.006,57,32
2012,4,태릉,0.044,0.016,0.7,0.004,57,36
2012,3,강남구,0.036,0.016,0.4,0.006,48,
2012,3,강동구,0.033,0.03,0.5,0.007,44,
2012,3,강변북로,0.049,0.016,0.6,0.004,53,34
2012,3,강북구,0.033,0.03,0.4,0.004,46,
2012,3,강서구,0.034,0.025,0.6,0.006,52,28
2012,3,공항로,0.035,0.022,0.4,0.005,59,27
2012,3,관악구,0.031,0.023,0.5,0.005,47,
2012,3,광진구,0.024,0.019,0.6,0.004,47,28
2012,3,구로구,0.034,0.022,0.6,0.006,48,
2012,3,금천구,0.033,0.027,0.6,0.006,48,
2012,3,길동,0.047,0.022,0.5,0.005,51,33
2012,3,내부순환,0.04,0.021,0.5,0.006,51,28
2012,3,노원구,0.032,0.026,0.5,0.006,38,
2012,3,도봉구,0.022,0.024,0.6,0.005,44,
2012,3,동대문,0.046,0.017,0.6,0.005,44,3
2012,3,동대문구,0.035,0.024,0.6,0.005,49,
2012,3,동작구,0.042,0.03,0.5,0.007,48,
2012,3,동작대로,0.059,0.014,0.7,0.005,61,22
2012,3,마포구,0.03,0.021,0.5,0.004,48,
2012,3,서대문구,0.029,0.025,0.6,0.007,44,
2012,3,서울역,0.051,0.015,0.7,0.005,57,24
2012,3,서초구,0.031,0.026,0.6,0.005,50,
2012,3,성동구,0.022,0.029,0.5,0.006,48,
2012,3,성북구,0.032,0.024,0.7,0.004,43,
2012,3,송파구,0.028,0.028,0.6,0.005,45,
2012,3,신사동,0.03,0.019,0.8,0.005,53,25
2012,3,신촌,0.045,0.012,0.9,0.006,55,28
2012,3,양재대로,0.068,0.012,0.7,0.005,60,38
2012,3,양천구,0.034,0.025,0.5,0.005,47,
2012,3,영등포,0.057,0.013,0.6,0.006,53,25
2012,3,영등포구,0.027,0.024,0.7,0.006,52,
2012,3,용산구,0.033,0.024,0.7,0.004,47,
2012,3,은평구,0.024,0.024,0.7,0.006,44,
2012,3,종로,0.047,0.021,0.7,0.005,49,33
2012,3,종로구,0.028,0.027,0.5,0.007,47,23
2012,3,중구,0.029,0.023,0.4,0.006,44,
2012,3,중랑구,0.03,0.025,0.5,0.005,45,
2012,3,청계천,0.044,0.021,0.8,0.005,48,24
2012,3,청량리,0.049,0.016,0.6,0.005,54,33
2012,3,태릉,0.028,0.016,0.7,0.005,53,38
2012,2,강남구,0.039,0.01,0.6,0.007,50,
2012,2,강동구,0.036,0.017,0.6,0.007,48,
2012,2,강변북로,0.053,0.008,0.7,0.005,57,
2012,2,강북구,0.039,0.02,0.5,0.006,49,
2012,2,강서구,0.038,0.018,0.8,0.007,56,31
2012,2,공항로,0.036,0.014,0.5,0.007,66,
2012,2,관악구,0.037,0.015,0.6,0.007,51,
2012,2,광진구,0.028,0.012,0.7,0.006,52,3
2012,2,구로구,0.037,0.017,0.6,0.007,50,
2012,2,금천구,0.041,0.017,0.7,0.008,53,
2012,2,길동,0.051,0.011,0.6,0.007,52,
2012,2,내부순환,0.041,0.014,0.6,0.007,55,
2012,2,노원구,0.035,0.017,0.6,0.008,49,
2012,2,도봉구,0.025,0.017,0.7,0.006,49,
2012,2,동대문,0.048,0.011,0.6,0.007,44,
2012,2,동대문구,0.042,0.011,0.6,0.007,54,
2012,2,동작구,0.05,0.018,0.6,0.006,46,
2012,2,동작대로,0.061,0.009,0.8,0.007,65,
2012,2,마포구,0.033,0.012,0.7,0.007,55,
2012,2,서대문구,0.038,0.015,0.8,0.008,47,
2012,2,서울역,0.051,0.01,0.8,0.006,60,
2012,2,서초구,0.036,0.016,0.7,0.006,54,
2012,2,성동구,0.028,0.016,0.6,0.007,53,
2012,2,성북구,0.033,0.016,0.8,0.005,47,
2012,2,송파구,0.033,0.017,0.7,0.007,50,
2012,2,신사동,0.032,0.012,0.7,0.006,57,26
2012,2,신촌,0.047,0.008,0.9,0.007,60,
2012,2,양재대로,0.067,0.007,1,0.007,61,
2012,2,양천구,0.04,0.015,0.6,0.007,49,
2012,2,영등포,0.057,0.009,0.7,0.008,56,
2012,2,영등포구,0.038,0.015,0.9,0.008,51,
2012,2,용산구,0.037,0.014,0.6,0.006,50,
2012,2,은평구,0.027,0.015,0.7,0.007,46,
2012,2,종로,0.044,0.014,0.6,0.007,53,
2012,2,종로구,0.032,0.016,0.5,0.008,53,24
2012,2,중구,0.029,0.014,0.8,0.007,50,
2012,2,중랑구,0.036,0.016,0.7,0.007,49,
2012,2,청계천,0.047,0.014,0.6,0.006,51,
2012,2,청량리,0.052,0.009,0.7,0.009,57,
2012,2,태릉,0.029,0.011,0.8,0.007,56,
2012,1,강남구,0.046,0.006,0.9,0.009,64,
2012,1,강동구,0.038,0.012,0.7,0.009,58,
2012,1,강변북로,0.05,0.007,0.8,0.007,65,
2012,1,강북구,0.039,0.015,0.6,0.009,52,
2012,1,강서구,0.041,0.01,0.8,0.008,66,38
2012,1,공항로,0.038,0.01,0.6,0.008,78,
2012,1,관악구,0.039,0.01,0.7,0.009,58,
2012,1,광진구,0.03,0.011,0.8,0.008,62,39
2012,1,구로구,0.037,0.012,0.7,0.009,57,
2012,1,금천구,0.043,0.012,0.8,0.009,58,
2012,1,길동,0.052,0.007,0.7,0.009,62,
2012,1,내부순환,0.042,0.01,0.8,0.008,64,
2012,1,노원구,0.033,0.014,0.7,0.009,62,
2012,1,도봉구,0.027,0.014,0.8,0.007,58,
2012,1,동대문,0.046,0.008,0.7,0.009,54,
2012,1,동대문구,0.041,0.009,0.8,0.008,63,
2012,1,동작구,0.051,0.013,0.7,0.007,51,
2012,1,동작대로,0.056,0.007,0.9,0.008,71,
2012,1,마포구,0.041,0.008,0.8,0.008,66,
2012,1,서대문구,0.042,0.012,0.8,0.01,59,
2012,1,서울역,0.05,0.008,0.9,0.008,69,
2012,1,서초구,0.034,0.011,0.8,0.008,65,
2012,1,성동구,0.029,0.011,0.8,0.009,61,
2012,1,성북구,0.035,0.013,0.9,0.007,56,
2012,1,송파구,0.034,0.012,0.9,0.008,60,
2012,1,신사동,0.032,0.009,1.3,0.008,65,34
2012,1,신촌,0.049,0.006,1.1,0.01,75,
2012,1,양재대로,0.07,0.005,1.1,0.008,67,
2012,1,양천구,0.041,0.011,0.7,0.011,59,
2012,1,영등포,0.055,0.007,0.8,0.009,69,
2012,1,영등포구,0.043,0.011,0.9,0.01,62,
2012,1,용산구,0.039,0.01,0.6,0.007,59,
2012,1,은평구,0.031,0.012,0.9,0.008,57,
2012,1,종로,0.045,0.011,0.7,0.008,56,
2012,1,종로구,0.033,0.013,0.7,0.01,61,
2012,1,중구,0.032,0.01,0.7,0.009,60,
2012,1,중랑구,0.038,0.011,0.8,0.008,61,
2012,1,청계천,0.046,0.011,0.7,0.007,62,
2012,1,청량리,0.05,0.007,0.9,0.011,68,
2012,1,태릉,0.045,0.007,1,0.007,65,
2011,12,강남구,0.043,0.007,0.7,0.005,46,
2011,12,강동구,0.037,0.011,0.7,0.007,46,
2011,12,강변북로,0.041,0.007,0.8,0.005,52,
2011,12,강북구,0.038,0.013,0.6,0.006,32,
2011,12,강서구,0.039,0.011,0.7,0.007,50,
2011,12,공항로,0.035,0.009,0.5,0.006,60,
2011,12,관악구,0.038,0.01,0.7,0.006,44,
2011,12,광진구,0.031,0.011,0.7,0.006,52,
2011,12,구로구,0.038,0.011,0.7,0.007,45,
2011,12,금천구,0.04,0.01,0.7,0.007,39,
2011,12,길동,0.051,0.006,0.7,0.008,53,
2011,12,내부순환,0.041,0.011,0.7,0.006,49,
2011,12,노원구,0.032,0.01,0.6,0.006,50,
2011,12,도봉구,0.027,0.013,0.7,0.006,45,
2011,12,동대문,0.045,0.007,0.7,0.006,42,
2011,12,동대문구,0.038,0.008,0.7,0.006,50,
2011,12,동작구,0.032,0.011,0.6,0.006,41,
2011,12,동작대로,0.048,0.006,0.9,0.006,59,
2011,12,마포구,0.04,0.007,0.7,0.006,50,
2011,12,서대문구,0.033,0.01,0.7,0.008,44,
2011,12,서울역,0,0,0,0,0,
2011,12,서초구,0.034,0.01,0.7,0.006,50,
2011,12,성동구,0.028,0.009,0.7,0.006,47,
2011,12,성북구,0.034,0.011,0.8,0.006,43,
2011,12,송파구,0.034,0.011,0.8,0.007,48,
2011,12,신사동,0.029,0.008,1,0.006,51,
2011,12,신촌,0.048,0.006,1,0.007,58,
2011,12,양재대로,0.063,0.004,1,0.006,64,
2011,12,양천구,0.039,0.01,0.6,0.008,40,
2011,12,영등포,0.052,0.006,0.6,0.007,55,
2011,12,영등포구,0.023,0.008,0.9,0.007,47,
2011,12,용산구,0.037,0.009,0.6,0.005,47,
2011,12,은평구,0.029,0.011,0.7,0.006,46,
2011,12,종로,0.043,0.01,0.6,0.007,48,
2011,12,종로구,0.03,0.01,0.6,0.007,47,
2011,12,중구,0.033,0.014,0.7,0.007,46,
2011,12,중랑구,0.035,0.01,0.7,0.006,48,
2011,12,청계천,0.044,0.009,0.7,0.006,49,
2011,12,청량리,0.05,0.006,0.8,0.008,55,
2011,12,태릉,0.047,0.007,0.9,0.006,55,
2011,11,강남구,0.045,0.009,0.6,0.005,38,
2011,11,강동구,0.032,0.014,0.6,0.006,36,
2011,11,강변북로,0.045,0.008,0.7,0.004,43,
2011,11,강북구,0.041,0.013,0.6,0.005,30,
2011,11,강서구,0.041,0.011,0.6,0.007,44,
2011,11,공항로,0.04,0.009,0.5,0.005,50,
2011,11,관악구,0.039,0.012,0.6,0.004,39,
2011,11,광진구,0.03,0.013,0.6,0.004,39,
2011,11,구로구,0.039,0.012,0.6,0.005,41,
2011,11,금천구,0.036,0.014,0.6,0.004,27,
2011,11,길동,0.05,0.008,0.7,0.006,42,
2011,11,내부순환,0.045,0.011,0.6,0.004,42,
2011,11,노원구,0.032,0.011,0.5,0.005,38,
2011,11,도봉구,0.03,0.014,0.6,0.004,37,
2011,11,동대문,0.051,0.007,0.6,0.005,37,
2011,11,동대문구,0.042,0.01,0.7,0.005,42,
2011,11,동작구,0.037,0.014,0.5,0.004,36,
2011,11,동작대로,0.056,0.006,0.8,0.005,52,
2011,11,마포구,0.039,0.009,0.6,0.005,41,
2011,11,서대문구,0.029,0.014,0.6,0.006,35,
2011,11,서울역,0,0,0,0,0,
2011,11,서초구,0.037,0.012,0.6,0.005,43,
2011,11,성동구,0.03,0.009,0.5,0.004,39,
2011,11,성북구,0.035,0.011,0.7,0.005,36,
2011,11,송파구,0.031,0.013,0.7,0.005,38,
2011,11,신사동,0.032,0.008,1,0.004,44,
2011,11,신촌,0.051,0.007,0.9,0.005,46,
2011,11,양재대로,0.054,0.005,0.9,0.005,58,
2011,11,양천구,0.039,0.011,0.5,0.006,32,
2011,11,영등포,0.056,0.006,0.6,0.004,47,
2011,11,영등포구,0.047,0.011,0.8,0.005,40,
2011,11,용산구,0.036,0.011,0.5,0.004,38,
2011,11,은평구,0.027,0.014,0.7,0.004,35,
2011,11,종로,0.05,0.008,0.6,0.006,40,
2011,11,종로구,0.03,0.01,0.6,0.006,38,
2011,11,중구,0.038,0.012,0.5,0.006,38,
2011,11,중랑구,0.031,0.013,0.6,0.004,37,
2011,11,청계천,0.047,0.009,0.6,0.005,41,
2011,11,청량리,0.05,0.007,0.5,0.007,43,
2011,11,태릉,0.051,0.008,0.8,0.004,47,
2011,10,강남구,0.05,0.01,0.6,0.005,47,
2011,10,강동구,0.027,0.014,0.4,0.005,40,
2011,10,강변북로,0.055,0.007,0.6,0.003,48,
2011,10,강북구,0.042,0.016,0.6,0.004,33,
2011,10,강서구,0.04,0.015,0.5,0.006,47,
2011,10,공항로,0.042,0.008,0.5,0.004,56,
2011,10,관악구,0.045,0.014,0.7,0.004,44,
2011,10,광진구,0.036,0.015,0.6,0.004,42,
2011,10,구로구,0.044,0.013,0.6,0.004,49,
2011,10,금천구,0.046,0.012,0.7,0.004,35,
2011,10,길동,0.051,0.009,0.6,0.005,45,
2011,10,내부순환,0.044,0.014,0.5,0.004,45,
2011,10,노원구,0.034,0.013,0.5,0.004,45,
2011,10,도봉구,0.031,0.017,0.6,0.004,40,
2011,10,동대문,0.055,0.009,0.6,0.005,42,
2011,10,동대문구,0.044,0.013,0.6,0.004,47,
2011,10,동작구,0.047,0.015,0.5,0.004,39,
2011,10,동작대로,0.063,0.006,0.8,0.005,57,
2011,10,마포구,0.042,0.011,0.6,0.004,45,
2011,10,서대문구,0.033,0.017,0.6,0.005,40,
2011,10,서울역,0.066,0.012,0.8,0.005,32,
2011,10,서초구,0.042,0.014,0.6,0.004,48,
2011,10,성동구,0.035,0.011,0.4,0.003,46,
2011,10,성북구,0.037,0.015,0.6,0.004,40,
2011,10,송파구,0.034,0.014,0.6,0.004,44,
2011,10,신사동,0.035,0.011,0.9,0.004,49,
2011,10,신촌,0.057,0.007,0.9,0.005,48,
2011,10,양재대로,0.08,0.004,0.8,0.003,59,
2011,10,양천구,0.044,0.013,0.4,0.006,36,
2011,10,영등포,0.063,0.007,0.8,0.003,52,
2011,10,영등포구,0.036,0.012,0.7,0.004,46,
2011,10,용산구,0.038,0.013,0.5,0.004,41,
2011,10,은평구,0.028,0.016,0.6,0.004,40,
2011,10,종로,0.049,0.011,0.6,0.005,42,
2011,10,종로구,0.031,0.011,0.6,0.005,43,
2011,10,중구,0.04,0.014,0.5,0.005,42,
2011,10,중랑구,0.034,0.015,0.5,0.003,41,
2011,10,청계천,0.052,0.01,0.5,0.004,44,
2011,10,청량리,0.054,0.009,0.6,0.006,48,
2011,10,태릉,0.05,0.008,0.8,0.002,50,
2011,9,강남구,0.037,0.016,0.5,0.004,34,
2011,9,강동구,0.02,0.021,0.3,0.004,28,
2011,9,강변북로,0.054,0.014,0.5,0.002,34,
2011,9,강북구,0.027,0.021,0.3,0.004,25,
2011,9,강서구,0.026,0.023,0.3,0.005,32,
2011,9,공항로,0.026,0.018,0.3,0.003,37,
2011,9,관악구,0.028,0.022,0.4,0.003,29,
2011,9,광진구,0.023,0.027,0.5,0.002,29,
2011,9,구로구,0.026,0.023,0.4,0.004,29,
2011,9,금천구,0.03,0.02,0.5,0.003,28,
2011,9,길동,0.041,0.016,0.4,0.004,32,
2011,9,내부순환,0.038,0.017,0.4,0.003,34,
2011,9,노원구,0.022,0.02,0.3,0.003,29,
2011,9,도봉구,0.022,0.024,0.4,0.003,28,
2011,9,동대문,0.045,0.012,0.6,0.005,31,
2011,9,동대문구,0.031,0.02,0.4,0.004,31,
2011,9,동작구,0.033,0.024,0.4,0.003,27,
2011,9,동작대로,0.054,0.01,0.7,0.004,40,
2011,9,마포구,0.024,0.017,0.4,0.003,31,
2011,9,서대문구,0.017,0.024,0.5,0.005,27,
2011,9,서울역,0.037,0.016,0.7,0.005,26,
2011,9,서초구,0.029,0.02,0.5,0.003,31,
2011,9,성동구,0.017,0.021,0.2,0.002,32,
2011,9,성북구,0.024,0.022,0.4,0.003,27,
2011,9,송파구,0.023,0.023,0.5,0.004,29,
2011,9,신사동,0.029,0.017,0.8,0.003,33,
2011,9,신촌,0.052,0.012,0.7,0.003,34,
2011,9,양재대로,0.077,0.007,0.8,0.003,44,
2011,9,양천구,0.029,0.021,0.3,0.005,25,
2011,9,영등포,0.052,0.012,0.6,0.004,35,
2011,9,영등포구,0.02,0.021,0.5,0.003,31,
2011,9,용산구,0.026,0.022,0.3,0.004,30,
2011,9,은평구,0.02,0.025,0.5,0.003,28,
2011,9,종로,0.045,0.013,0.5,0.005,32,
2011,9,종로구,0.021,0.018,0.4,0.005,29,
2011,9,중구,0.03,0.018,0.4,0.004,30,
2011,9,중랑구,0.023,0.022,0.3,0.003,30,
2011,9,청계천,0.04,0.015,0.5,0.004,30,
2011,9,청량리,0.046,0.014,0.5,0.006,35,
2011,9,태릉,0.047,0.01,0.6,0.002,39,
2011,8,강남구,0.032,0.015,0.5,0.003,30,
2011,8,강동구,0.018,0.019,0.4,0.005,25,
2011,8,강변북로,0.027,0.009,0.6,0.002,38,
2011,8,강북구,0.023,0.018,0.3,0.006,26,
2011,8,강서구,0.024,0.019,0.3,0.005,28,
2011,8,공항로,0.029,0.017,0.4,0.004,34,
2011,8,관악구,0.023,0.02,0.4,0.003,30,
2011,8,광진구,0.02,0.02,0.6,0.002,26,
2011,8,구로구,0.023,0.021,0.4,0.003,29,
2011,8,금천구,0.025,0.018,0.4,0.006,30,
2011,8,길동,0.034,0.014,0.5,0.005,31,
2011,8,내부순환,0.033,0.017,0.4,0.003,32,
2011,8,노원구,0.02,0.017,0.3,0.005,28,
2011,8,도봉구,0.019,0.018,0.4,0.002,25,
2011,8,동대문,0.045,0.01,0.7,0.006,29,
2011,8,동대문구,0.028,0.017,0.3,0.004,28,
2011,8,동작구,0.024,0.019,0.4,0.006,25,
2011,8,동작대로,0.051,0.011,0.6,0.003,38,
2011,8,마포구,0.017,0.015,0.4,0.003,27,
2011,8,서대문구,0.015,0.019,0.4,0.004,25,
2011,8,서울역,0.032,0.012,0.5,0.006,33,
2011,8,서초구,0.027,0.02,0.6,0.003,27,
2011,8,성동구,0.016,0.014,0.3,0.001,27,
2011,8,성북구,0.024,0.016,0.4,0.003,24,
2011,8,송파구,0.018,0.02,0.5,0.003,24,
2011,8,신사동,0.031,0.016,0.8,0.003,31,
2011,8,신촌,0.048,0.009,0.8,0.004,31,
2011,8,양재대로,0.071,0.008,0.8,0.003,46,
2011,8,양천구,0.026,0.018,0.3,0.004,25,
2011,8,영등포,0.049,0.009,0.7,0.005,33,
2011,8,영등포구,0.028,0.017,0.5,0.002,27,
2011,8,용산구,0.025,0.017,0.3,0.004,28,
2011,8,은평구,0.019,0.02,0.3,0.003,26,
2011,8,종로,0.044,0.008,0.5,0.005,32,
2011,8,종로구,0.021,0.015,0.3,0.006,26,
2011,8,중구,0.027,0.013,0.4,0.002,26,
2011,8,중랑구,0.02,0.018,0.3,0.003,27,
2011,8,청계천,0.04,0.01,0.6,0.003,29,
2011,8,청량리,0.044,0.011,0.5,0.005,33,
2011,8,태릉,0.044,0.014,0.6,0.003,36,
2011,7,강남구,0.035,0.014,0.5,0.003,29,
2011,7,강동구,0.021,0.018,0.4,0.005,26,
2011,7,강변북로,0.03,0.009,0.6,0.002,44,
2011,7,강북구,0.026,0.017,0.4,0.007,26,
2011,7,강서구,0.027,0.016,0.4,0.005,28,
2011,7,공항로,0.031,0.015,0.4,0.004,35,
2011,7,관악구,0.026,0.018,0.5,0.003,30,
2011,7,광진구,0.023,0.019,0.6,0.002,27,
2011,7,구로구,0.02,0.02,0.4,0.003,28,
2011,7,금천구,0.027,0.018,0.3,0.006,31,
2011,7,길동,0.034,0.013,0.4,0.004,32,
2011,7,내부순환,0.036,0.017,0.5,0.003,33,
2011,7,노원구,0.025,0.014,0.3,0.005,27,
2011,7,도봉구,0.021,0.017,0.4,0.003,25,
2011,7,동대문,0.045,0.007,0.6,0.004,30,
2011,7,동대문구,0.032,0.014,0.5,0.003,27,
2011,7,동작구,0.025,0.02,0.4,0.006,31,
2011,7,동작대로,0.05,0.011,0.6,0.003,39,
2011,7,마포구,0.028,0.02,0.5,0.003,29,
2011,7,서대문구,0.022,0.015,0.3,0.005,26,
2011,7,서울역,0.035,0.009,0.6,0.005,39,
2011,7,서초구,0.029,0.02,0.7,0.003,28,
2011,7,성동구,0.019,0.014,0.3,0.002,29,
2011,7,성북구,0.028,0.014,0.5,0.002,25,
2011,7,송파구,0.02,0.019,0.5,0.003,26,
2011,7,신사동,0.036,0.014,0.6,0.003,32,
2011,7,신촌,0.048,0.009,0.9,0.006,33,
2011,7,양재대로,0.064,0.009,0.8,0.003,45,
2011,7,양천구,0.028,0.015,0.3,0.004,22,
2011,7,영등포,0.051,0.007,0.8,0.005,34,
2011,7,영등포구,0.036,0.016,0.5,0.002,29,
2011,7,용산구,0.026,0.015,0.4,0.004,29,
2011,7,은평구,0.022,0.019,0.6,0.003,28,
2011,7,종로,0.049,0.007,0.7,0.005,35,
2011,7,종로구,0.024,0.013,0.4,0.006,27,
2011,7,중구,0.03,0.014,0.5,0.002,28,
2011,7,중랑구,0.024,0.016,0.3,0.003,28,
2011,7,청계천,0.039,0.01,0.7,0.006,31,
2011,7,청량리,0.043,0.009,0.6,0.005,33,
2011,7,태릉,0.047,0.01,0.6,0.004,36,
2011,6,강남구,0.044,0.026,0.5,0.005,45,
2011,6,강동구,0.027,0.032,0.5,0.005,41,
2011,6,강변북로,0.039,0.013,0.7,0.003,66,
2011,6,강북구,0.027,0.032,0.4,0.007,35,
2011,6,강서구,0.032,0.034,0.4,0.005,45,
2011,6,공항로,0.035,0.029,0.4,0.005,55,
2011,6,관악구,0.032,0.031,0.5,0.004,47,
2011,6,광진구,0.031,0.034,0.6,0.003,44,
2011,6,구로구,0.03,0.033,0.5,0.004,44,
2011,6,금천구,0.034,0.028,0.4,0.007,51,
2011,6,길동,0.045,0.024,0.5,0.005,50,
2011,6,내부순환,0.037,0.03,0.4,0.003,47,
2011,6,노원구,0.028,0.032,0.4,0.006,39,
2011,6,도봉구,0.021,0.033,0.5,0.003,39,
2011,6,동대문,0.048,0.017,0.6,0.006,44,
2011,6,동대문구,0.033,0.029,0.5,0.004,42,
2011,6,동작구,0.031,0.034,0.4,0.007,47,
2011,6,동작대로,0.063,0.015,0.7,0.004,57,
2011,6,마포구,0.032,0.034,0.5,0.004,47,
2011,6,서대문구,0.023,0.027,0.4,0.005,43,
2011,6,서울역,0.052,0.02,0.7,0.006,54,
2011,6,서초구,0.045,0.032,0.5,0.004,46,
2011,6,성동구,0.026,0.031,0.3,0.006,49,
2011,6,성북구,0.031,0.03,0.5,0.003,39,
2011,6,송파구,0.026,0.034,0.6,0.004,43,
2011,6,신사동,0.046,0.021,0.6,0.004,48,
2011,6,신촌,0.064,0.016,1,0.007,51,
2011,6,양재대로,0.07,0.013,0.8,0.004,56,
2011,6,양천구,0.029,0.031,0.3,0.006,47,
2011,6,영등포,0.06,0.013,0.9,0.007,56,
2011,6,영등포구,0.044,0.027,0.6,0.004,46,
2011,6,용산구,0.032,0.027,0.3,0.004,45,
2011,6,은평구,0.028,0.034,0.5,0.003,45,
2011,6,종로,0.053,0.018,0.7,0.006,49,
2011,6,종로구,0.028,0.028,0.4,0.007,42,
2011,6,중구,0.035,0.026,0.6,0.003,44,
2011,6,중랑구,0.029,0.031,0.4,0.004,43,
2011,6,청계천,0.046,0.023,0.7,0.008,45,
2011,6,청량리,0.051,0.021,0.6,0.006,50,
2011,6,태릉,0.054,0.022,0.7,0.003,51,
2011,5,강남구,0.048,0.022,0.5,0.004,76,
2011,5,강동구,0.03,0.031,0.5,0.006,72,
2011,5,강변북로,0.054,0.015,0.7,0.003,96,
2011,5,강북구,0.032,0.029,0.4,0.007,56,
2011,5,강서구,0.04,0.029,0.4,0.005,76,
2011,5,공항로,0.039,0.026,0.5,0.005,90,
2011,5,관악구,0.037,0.028,0.6,0.004,74,
2011,5,광진구,0.029,0.03,0.6,0.003,72,
2011,5,구로구,0.036,0.03,0.5,0.004,74,
2011,5,금천구,0.034,0.028,0.4,0.006,68,
2011,5,길동,0.045,0.02,0.6,0.005,76,
2011,5,내부순환,0.041,0.026,0.5,0.003,78,
2011,5,노원구,0.034,0.031,0.4,0.006,61,
2011,5,도봉구,0.023,0.031,0.5,0.004,70,
2011,5,동대문,0.054,0.015,0.7,0.007,67,
2011,5,동대문구,0.039,0.021,0.9,0.004,255,
2011,5,동작구,0.034,0.032,0.5,0.007,72,
2011,5,동작대로,0.065,0.015,0.7,0.004,87,
2011,5,마포구,0.036,0.028,0.5,0.004,79,
2011,5,서대문구,0.027,0.027,0.5,0.003,72,
2011,5,서울역,0.056,0.017,0.7,0.005,85,
2011,5,서초구,0.037,0.029,0.5,0.004,75,
2011,5,성동구,0.028,0.026,0.4,0.005,78,
